# m c logL logPrior
3.562952496908668110e+00 7.157654013714995767e-01 -8.438855648290106615e+01 -6.347315247613855016e-02
3.485794963315001382e+00 1.068392436529348233e+00 -8.437080716892089072e+01 -6.075383263136116541e-02
3.454432144149114148e+00 1.491862203030946077e+00 -8.436254487982884598e+01 -5.966550719265324015e-02
3.538999194065060028e+00 1.174746204622763246e+00 -8.436150856865796754e+01 -6.262257647796572180e-02
3.450755634877889833e+00 1.483905011711292854e+00 -8.435935622040604187e+01 -5.953857225820755050e-02
3.452472104826442401e+00 1.337180943045433557e+00 -8.435728918398410769e+01 -5.959781817302362700e-02
3.474818016448923519e+00 1.462164638518947068e+00 -8.435553820758514121e+01 -6.037180123719015218e-02
3.453846044460302966e+00 1.321974846873411602e+00 -8.433496656818934412e+01 -5.964526249417041043e-02
3.559303943115449620e+00 1.042213536058499423e+00 -8.432258157188601899e+01 -6.334322279738592576e-02
3.503552871192145979e+00 1.356562293678194697e+00 -8.432214051173752978e+01 -6.137441360619364655e-02
3.554566876609389858e+00 7.399395754534738856e-01 -8.431801881694497069e+01 -6.317472840144315593e-02
3.586026086055349449e+00 7.460174347410134521e-01 -8.431182754161024206e+01 -6.429791544934723713e-02
3.479184572785991580e+00 1.448639120252508405e+00 -8.430660648496144915e+01 -6.052362645756021592e-02
3.453018122540862489e+00 1.333163256236665983e+00 -8.428097018784305305e+01 -5.961667077297810868e-02
3.460230121964935623e+00 1.259819080332706953e+00 -8.427978239588199472e+01 -5.986596248476736687e-02
3.548359918588300577e+00 1.115730745980513694e+00 -8.426883993748094781e+01 -6.295429055921986095e-02
3.583007901685621110e+00 8.235880756938817049e-01 -8.426739915535115699e+01 -6.418972811770798370e-02
3.457024972754084935e+00 1.290773871706755394e+00 -8.425381537685171907e+01 -5.975510831122689964e-02
3.549942891860988770e+00 7.559284189492592176e-01 -8.424369321941165367e+01 -6.301047267737179547e-02
3.582238214566137113e+00 8.326939172769679542e-01 -8.422430198687263214e+01 -6.416215312948991834e-02
3.456697981751177373e+00 1.489245670805235289e+00 -8.421964455278232720e+01 -5.974380468521331422e-02
3.557518562505976423e+00 7.328112920345809522e-01 -8.421353726850830412e+01 -6.327969161287294586e-02
3.563242873645564579e+00 7.180930796874016586e-01 -8.420977470370823426e+01 -6.348349888292950660e-02
3.523301277626122996e+00 8.646080193411542769e-01 -8.420971049891294058e+01 -6.206825946460935162e-02
3.480736084277979980e+00 1.442263231286655900e+00 -8.420408949646601116e+01 -6.057761844197402656e-02
3.505810965094570797e+00 1.344893648830492783e+00 -8.419252451574897123e+01 -6.145355261488662235e-02
3.464805850773422957e+00 1.481763119063855383e+00 -8.418769026229435326e+01 -6.002439791776872230e-02
3.578345559206093540e+00 8.779528986377238553e-01 -8.418036658448437493e+01 -6.402278470544985056e-02
3.449484045547230426e+00 1.388064790084869271e+00 -8.417858255607700357e+01 -5.949470090242443138e-02
3.521898654025778619e+00 1.266979341100083367e+00 -8.417082813722474555e+01 -6.201885064614295201e-02
3.575247560183652862e+00 7.014742415249971552e-01 -8.416536430447322914e+01 -6.391197558299581416e-02
3.456089823048272169e+00 1.487441573002749706e+00 -8.415957429289986180e+01 -5.972278432488919292e-02
3.450329252639469324e+00 1.471514783998925768e+00 -8.413356223336037942e+01 -5.952385975809818680e-02
3.511882785859894440e+00 9.217518398793358436e-01 -8.412980212996933460e+01 -6.166660350809526764e-02
3.565513618020918152e+00 9.921123341942494900e-01 -8.411786064917717454e+01 -6.356443680146307840e-02
3.585121496835173893e+00 7.655546513948340293e-01 -8.411429873325110407e+01 -6.426548073534839312e-02
3.578877855640521410e+00 8.699666394903049493e-01 -8.410736078901979340e+01 -6.404183352797049311e-02
3.578366927727866020e+00 7.042570442539268782e-01 -8.409928023083330118e+01 -6.402354934728284042e-02
3.526199407331598312e+00 1.243440282271711883e+00 -8.409807914905637460e+01 -6.217041130132857502e-02
3.453105158118181972e+00 1.338308139273532760e+00 -8.409667095799335357e+01 -5.961967616511197610e-02
3.530788306739249371e+00 1.218389975476075859e+00 -8.409575631076003788e+01 -6.233233033503307596e-02
3.451363510113096833e+00 1.361585685640845922e+00 -8.409482062201405483e+01 -5.955955039470098300e-02
3.581017229948853853e+00 8.438742918463458809e-01 -8.409315276520004545e+01 -6.411842200595281593e-02
3.543249375920688227e+00 7.818438242582577136e-01 -8.409306345219808065e+01 -6.277308069981174521e-02
3.553987257855314663e+00 1.075878673124865958e+00 -8.409146499739678404e+01 -6.315412714498969127e-02
3.544405287990902487e+00 7.775967656913367332e-01 -8.409044112605671728e+01 -6.281404422768936679e-02
3.584856190269399612e+00 7.422943667788768352e-01 -8.408463704416676876e+01 -6.425596952456417987e-02
3.581687412954782879e+00 8.343331882413789202e-01 -8.407790363987648163e+01 -6.414242362059362212e-02
3.552385122404543516e+00 1.086256495713517456e+00 -8.406016672101287668e+01 -6.309720028940571379e-02
3.550291391460738577e+00 7.575313495879358872e-01 -8.405220974136935297e+01 -6.302284482140113608e-02
3.521802083608167599e+00 8.740235362629917848e-01 -8.402389002387768357e+01 -6.201544958053415574e-02
3.449010110855463829e+00 1.413692740330008357e+00 -8.402370986155200683e+01 -5.947835372391609143e-02
3.493677012754528466e+00 1.024725278604692535e+00 -8.399880008260547015e+01 -6.102889534724702941e-02
3.547629911333457287e+00 7.675310103390029504e-01 -8.398627724054276200e+01 -6.292838993893917765e-02
3.475042244860602203e+00 1.455495264625375818e+00 -8.397513299732722203e+01 -6.037959301782906685e-02
3.551342095531981879e+00 1.091540426461580005e+00 -8.394633769292812531e+01 -6.306015339748743953e-02
3.460899122746631029e+00 1.261143623579596973e+00 -8.394587324028177022e+01 -5.988911368914200811e-02
3.567939170467312682e+00 9.692786406933602272e-01 -8.394450731835985380e+01 -6.365094962077487428e-02
3.486437285547285381e+00 1.419095936965471427e+00 -8.392034865549379674e+01 -6.077622473027161076e-02
3.509619422026855506e+00 9.362415404453353629e-01 -8.391831371052040822e+01 -6.158714243734059873e-02
3.483647984982629620e+00 1.088784023745394958e+00 -8.391762671464474010e+01 -6.067901641636767873e-02
3.505411388584619647e+00 9.589423386317498244e-01 -8.390390666992360025e+01 -6.143954501609374952e-02
3.514771594825989887e+00 9.104535687808521516e-01 -8.386161645695572986e+01 -6.176809681897816456e-02
3.462395239523618162e+00 1.249674009469951219e+00 -8.385327498465329654e+01 -5.994090397337906162e-02
3.455005581667379921e+00 1.324232147560792994e+00 -8.383734093039063850e+01 -5.968531784676374408e-02
3.565410842739390240e+00 9.877226411358610569e-01 -8.383428395363071672e+01 -6.356077238761805026e-02
3.512734272746100395e+00 1.308154817411030901e+00 -8.382696746570856305e+01 -6.169651035462537375e-02
3.572410753573543651e+00 9.275892160439255241e-01 -8.381674595809334960e+01 -6.381059296123947622e-02
3.491510404642620635e+00 1.398951098329259901e+00 -8.380120344616528882e+01 -6.095322452863837642e-02
3.460190389461593075e+00 1.478296637607750874e+00 -8.379493646094562109e+01 -5.986458765661185899e-02
3.467610463613190142e+00 1.469308328127691743e+00 -8.378947926396253365e+01 -6.012161163679841103e-02
3.470141175103636400e+00 1.464146569551057819e+00 -8.378288494270944398e+01 -6.020939887574823512e-02
3.583259228964798648e+00 7.479548319830559011e-01 -8.374139898718965469e+01 -6.419873350980700999e-02
3.470110733108206613e+00 1.188291467927036216e+00 -8.372081950948489748e+01 -6.020834250016387362e-02
3.456886557837966834e+00 1.474874952187843036e+00 -8.369580697781427148e+01 -5.975032336880414102e-02
3.568090621211210234e+00 9.630150651554296726e-01 -8.369448983139824350e+01 -6.365635340587699753e-02
3.533438009191567808e+00 1.198046094768508096e+00 -8.368343554513141669e+01 -6.242592082399835152e-02
3.532255796085391975e+00 8.315305780099251365e-01 -8.367330639174551266e+01 -6.238415504489422392e-02
3.489961626372939829e+00 1.052009620816580782e+00 -8.366812036635042205e+01 -6.089916076777827925e-02
3.569817975160072709e+00 7.167882813750792170e-01 -8.366324127364413243e+01 -6.371800187887981248e-02
3.552292025348174676e+00 7.569551419299633821e-01 -8.366076380995110640e+01 -6.309389316676118631e-02
3.491172371918448203e+00 1.044895618846068297e+00 -8.364121939936413241e+01 -6.094142265223342902e-02
3.557264172074807274e+00 7.427323072696654371e-01 -8.363903310880905906e+01 -6.327064194963531729e-02
3.572543865261013529e+00 9.215662432664523118e-01 -8.361487024290715908e+01 -6.381534834607051343e-02
3.578519429983980427e+00 8.576101432749623221e-01 -8.360603080719488389e+01 -6.402900655386437045e-02
3.514744098385836235e+00 9.139608488915029749e-01 -8.360225031152400277e+01 -6.176713038569033032e-02
3.553168406220820419e+00 1.073750110318465234e+00 -8.358975001028262852e+01 -6.312502861482902072e-02
3.456794419190909906e+00 1.311956347521705535e+00 -8.358099117467597239e+01 -5.974713828274710176e-02
3.455318041812020180e+00 1.468532453397853432e+00 -8.358040464080431775e+01 -5.969611385035825807e-02
3.548533207133055534e+00 1.104569367080697750e+00 -8.357732008908536159e+01 -6.296043961063003958e-02
3.482199574030053757e+00 1.427941217326814005e+00 -8.356290813151039742e+01 -6.062856936687543996e-02
3.551527051697805248e+00 1.084475565247336792e+00 -8.356215829792887462e+01 -6.306672199470653162e-02
3.462168552376730712e+00 1.471451575156986991e+00 -8.355206204257967784e+01 -5.993305542533194225e-02
3.456619769439369438e+00 1.314902159171716267e+00 -8.355051973372367513e+01 -5.974110115239540664e-02
3.452175269220092435e+00 1.450588245261171139e+00 -8.353224922362599614e+01 -5.958757044707408551e-02
3.453385967416052527e+00 1.357874219489500156e+00 -8.352519785245732464e+01 -5.962937319973053013e-02
3.452176891879532583e+00 1.378818815844206958e+00 -8.352507693128399069e+01 -5.958762646413515163e-02
3.571313273491019569e+00 9.308554751952773376e-01 -8.352238471598961667e+01 -6.377139248706571728e-02
3.545167063538955166e+00 1.125373997721187402e+00 -8.352024696687831806e+01 -6.284104754200710297e-02
3.564890680161427738e+00 7.273613834927510347e-01 -8.350844026775845919e+01 -6.354222780750903854e-02
3.456359396071431167e+00 1.320065384721718305e+00 -8.348563664647389260e+01 -5.973210137405634418e-02
3.537124282244040518e+00 8.141948139485759572e-01 -8.346836272781692401e+01 -6.255624094020209580e-02
3.569926436279630799e+00 7.210399061427524847e-01 -8.346607661561918690e+01 -6.372187380224092479e-02
3.471862552499240806e+00 1.454513833371508413e+00 -8.345881599679105989e+01 -6.026914791723271547e-02
3.567941931686555268e+00 7.235407449494410947e-01 -8.345569357553752354e+01 -6.365104813943593676e-02
3.464253387398862571e+00 1.241990037963023319e+00 -8.345348931408547344e+01 -6.000525766052246246e-02
3.573847503054869978e+00 9.046739084848578472e-01 -8.345200632942120933e+01 -6.386192987545764865e-02
3.571272741048106880e+00 9.293082672687761336e-01 -8.344144024493405709e+01 -6.376994495476630276e-02
3.523434185749132475e+00 8.740898114287762866e-01 -8.343098588398237325e+01 -6.207294230652826011e-02
3.453533281981970848e+00 1.360397031944479140e+00 -8.343039640587610961e+01 -5.963446064878581698e-02
3.535170498584825793e+00 8.226702337860480885e-01 -8.342854661731209376e+01 -6.248715227032243524e-02
3.479960039863907006e+00 1.432637707795656468e+00 -8.342332674317674446e+01 -6.055060939524802011e-02
3.530667700536118669e+00 1.210105143175596920e+00 -8.342005677696479893e+01 -6.232807205804501843e-02
3.502084474881816067e+00 1.351024513430499896e+00 -8.341716391134954733e+01 -6.132297834604121672e-02
3.562074066689245200e+00 1.006139876581871206e+00 -8.341443311375189751e+01 -6.344185828290029028e-02
3.561208773823029361e+00 7.367786199796281243e-01 -8.341128533884779017e+01 -6.341103965377060947e-02
3.574817025335689458e+00 7.212822654415866896e-01 -8.341041648419246712e+01 -6.389658382314952756e-02
3.565137698984412573e+00 7.288604730574458346e-01 -8.340900196339461559e+01 -6.355103406359935425e-02
3.546548250461827756e+00 7.797767855320462127e-01 -8.340566009974426720e+01 -6.289002246426926568e-02
3.451699020668568263e+00 1.405002853491889692e+00 -8.340223872273301708e+01 -5.957113064642176326e-02
3.461672530697081029e+00 1.266838973126201973e+00 -8.340136315650575227e+01 -5.991588354891366069e-02
3.566042504479741027e+00 7.276912745331953758e-01 -8.339098529484635947e+01 -6.358329571878072739e-02
3.496544556217088928e+00 1.373342599824478150e+00 -8.337005455320385749e+01 -6.112911916805679330e-02
3.563125987814540707e+00 7.335194654983766549e-01 -8.336516110563138682e+01 -6.347933402519671808e-02
3.574961424592805415e+00 8.903554701250914194e-01 -8.335573521144775100e+01 -6.390174593663310032e-02
3.551420479950925024e+00 1.081836422944982168e+00 -8.334689863043206515e+01 -6.306293712707429500e-02
3.497155139788323819e+00 1.013135436513445065e+00 -8.334258446610448345e+01 -6.115047035873945325e-02
3.453089086779233430e+00 1.445014640707258824e+00 -8.332190654715412848e+01 -5.961912120616920385e-02
3.581460725417635604e+00 7.624383376314776140e-01 -8.331513866142762481e+01 -6.413430463854508101e-02
3.571153828185519075e+00 9.272797555787708479e-01 -8.331197688746124186e+01 -6.376569832282044659e-02
3.556536780045914448e+00 1.045243160597730370e+00 -8.329160525923671798e+01 -6.324476933909681242e-02
3.532457804871158569e+00 1.198165297255101791e+00 -8.328331438357545835e+01 -6.239129071597582232e-02
3.554710255546838837e+00 7.557419047694536873e-01 -8.328306380806439790e+01 -6.317982500444936644e-02
3.574084356857520905e+00 8.970879511873111056e-01 -8.326812090741165662e+01 -6.387039494966818831e-02
3.571312836108132771e+00 9.246763654666856347e-01 -8.326756721233741132e+01 -6.377137686675356243e-02
3.468881094091661677e+00 1.456682239902767684e+00 -8.325930368116905811e+01 -6.016568022473280791e-02
3.581272525648816707e+00 7.671972009948442306e-01 -8.325908171239684918e+01 -6.412756451483526965e-02
3.452257298974865662e+00 1.411381593363326470e+00 -8.325512729821070934e+01 -5.959040229162617525e-02
3.545651169600456676e+00 1.118035368956648234e+00 -8.323284396036763155e+01 -6.285821108244543653e-02
3.497669040056095024e+00 1.011678918319129483e+00 -8.323192777208308257e+01 -6.116844356883462813e-02
3.480516446831984023e+00 1.120540920369479387e+00 -8.322795711014614994e+01 -6.056997368333968956e-02
3.555993194623976006e+00 1.048033512721630256e+00 -8.322594787876064970e+01 -6.322543800106014689e-02
3.474233370222790995e+00 1.165864384794097264e+00 -8.321965363767637314e+01 -6.035148755384807384e-02
3.452791645204952964e+00 1.392508156129637076e+00 -8.321076627535367720e+01 -5.960885072598562373e-02
3.458739074911001854e+00 1.302202027503074788e+00 -8.320255894097522287e+01 -5.981437994158107091e-02
3.487050957303788223e+00 1.077414324779573773e+00 -8.319501560574693144e+01 -6.079762189416633433e-02
3.467779730281427053e+00 1.217430018396716385e+00 -8.318715676848826490e+01 -6.012748128875364251e-02
3.528167957994944537e+00 8.559556888753405701e-01 -8.318120045612756996e+01 -6.223984569911107656e-02
3.569873775853785958e+00 9.359933870622634267e-01 -8.318063613350972219e+01 -6.371999387764282208e-02
3.481602351881969870e+00 1.113879301078289474e+00 -8.317804579492026562e+01 -6.060777468315032418e-02
3.580434838379402684e+00 7.564374104716267144e-01 -8.317377676686666632e+01 -6.409756815940469143e-02
3.499192048838926095e+00 1.003962763286161852e+00 -8.315136109961119359e+01 -6.122172497328780966e-02
3.528451045948138187e+00 1.218591442726011831e+00 -8.314375497622603461e+01 -6.224983391826255374e-02
3.515964935294860094e+00 9.139982696379993499e-01 -8.313977618293972682e+01 -6.181004713111495213e-02
3.470445883746246629e+00 1.196632380005616447e+00 -8.313928338687117048e+01 -6.021997316005633233e-02
3.458677153685666195e+00 1.304973474843889925e+00 -8.313710190845708325e+01 -5.981223826713591429e-02
3.536474210967856191e+00 8.215547250034944682e-01 -8.313056775676645316e+01 -6.253324922420359921e-02
3.515854144005702953e+00 9.147183672419585410e-01 -8.312742032594184138e+01 -6.180615180961036847e-02
3.580608347751078835e+00 7.698064415582624997e-01 -8.311938673091873397e+01 -6.410378069992354877e-02
3.455822670924903139e+00 1.341389022720997692e+00 -8.311365403264288432e+01 -5.971355166439264867e-02
3.565014553613937043e+00 7.353000530866127260e-01 -8.310110746859109554e+01 -6.354664383739590250e-02
3.461226422088065302e+00 1.460244078777854337e+00 -8.309963893368141896e+01 -5.990044172480274431e-02
3.530319826885631063e+00 8.480272188961984758e-01 -8.307341207419045759e+01 -6.231579040050896218e-02
